GO:0000304	Fyn
GO:0050776	Bcl10
GO:0050776	Bcl6
GO:0050776	Btla
GO:0050776	C1qa
GO:0050776	C1qb
GO:0050776	C1qbp
GO:0050776	C1qc
GO:0050776	C1ra
GO:0050776	C1rb
GO:0050776	C1rl
GO:0050776	C1s1
GO:0050776	C1s2
GO:0050776	C2
GO:0050776	C3
GO:0050776	C3ar1
GO:0050776	C4a
GO:0050776	C4b
GO:0050776	C4bp
GO:0050776	C5ar1
GO:0050776	C5ar2
GO:0050776	C6
GO:0050776	C7
GO:0050776	C8a
GO:0050776	C8b
GO:0050776	C8g
GO:0050776	C9
GO:0050776	C9orf72
GO:0050776	Cactin
GO:0050776	Card11
GO:0050776	Card9
GO:0050776	Casp6
GO:0050776	Casp8
GO:0050776	Ccr1
GO:0050776	Ccr2
GO:0050776	Ccr7
GO:0050776	Cd160
GO:0050776	Cd180
GO:0050776	Cd1d1
GO:0050776	Cd200
GO:0050776	Cd22
GO:0050776	Cd226
GO:0050776	Cd24a
GO:0050776	Cd276
GO:0050776	Cd300a
GO:0050776	Cd300lf
GO:0050776	Cd37
GO:0050776	Cd4
GO:0050776	Cd40
GO:0050776	Cd40lg
GO:0050776	Cd44
GO:0050776	Cd48
GO:0050776	Cd55
GO:0050776	Cd55b
GO:0050776	Cd74
GO:0050776	Cd81
GO:0050776	Cd86
GO:0050776	Cd8b1
GO:0050776	Cdc37
GO:0050776	Cfb
GO:0050776	Cfd
GO:0050776	Cfh
GO:0050776	Cfhr1
GO:0050776	Cfhr2
GO:0050776	Cfhr4
GO:0050776	Cfi
GO:0050776	Cfp
GO:0050776	Cgas
GO:0050776	Clcf1
GO:0050776	Clec12a
GO:0050776	Clec12b
GO:0050776	Clec4g
GO:0050776	Clec4n
GO:0050776	Cmklr1
GO:0050776	Col3a1
GO:0050776	Colec10
GO:0050776	Colec11
GO:0050776	Cr1l
GO:0050776	Cr2
GO:0050776	Crp
GO:0050776	Ctla4
GO:0050776	Ctsg
GO:0050776	Ctsh
GO:0050776	Dennd1b
GO:0050776	Dhx58
GO:0050776	Dhx9
GO:0050776	Dnaja3
GO:0050776	Dnase2a
GO:0050776	Dpp4
GO:0050776	Drd2
GO:0050776	Dusp10
GO:0050776	Dusp22
GO:0050776	Ecm1
GO:0050776	Eif2ak4
GO:0050776	Elane
GO:0050776	Enpp3
GO:0050776	Entpd7
GO:0050776	Ephb2
GO:0050776	Ereg
GO:0050776	Fadd
GO:0050776	Fam3a
GO:0050776	Fbxo38
GO:0050776	Fcer1g
GO:0050776	Fcer2a
GO:0050776	Fcgr1
GO:0050776	Fcgr2b
GO:0050776	Fcgr3
GO:0050776	Fcgr4
GO:0050776	Fcnb
GO:0050776	Fcrlb
GO:0050776	Fer
GO:0050776	Fgl1
GO:0050776	Fgr
GO:0050776	Foxj1
GO:0050776	Foxp3
GO:0050776	Fpr1
GO:0050776	Fpr2
GO:0050776	Fpr3
GO:0050776	Fpr-rs3
GO:0050776	Fpr-rs4
GO:0050776	Fpr-rs6
GO:0050776	Fpr-rs7
GO:0050776	Gbp5
GO:0050776	Gimap3
GO:0050776	Gimap5
GO:0050776	Gpld1
GO:0050776	Gpr108
GO:0050776	Gpr31b
GO:0050776	Gpr33
GO:0050776	Grn
GO:0050776	Gsdme
GO:0050776	H2-Ab1
GO:0050776	H2-DMa
GO:0050776	H2-Ea
GO:0050776	H60a
GO:0050776	Havcr2
GO:0050776	Hc
GO:0050776	Hcst
GO:0050776	Hexim1
GO:0050776	Hmgb1
GO:0050776	Hmgb2
GO:0050776	Hpx
GO:0050776	Hrg
GO:0050776	Hsp90aa1
GO:0050776	Hspd1
GO:0050776	Ido1
GO:0050776	Ifi202a
GO:0050776	Ifi203
GO:0050776	Ifi204
GO:0050776	Ifi205
GO:0050776	Ifi206
GO:0050776	Ifi207
GO:0050776	Ifi208
GO:0050776	Ifi209
GO:0050776	Ifi211
GO:0050776	Ifi213
GO:0050776	Ifi214
GO:0050776	Ifi35
GO:0050776	Ifng
GO:0050776	Ifnl2
GO:0050776	Ifnl3
GO:0050776	Igh-7
GO:0050776	Igh-8
GO:0050776	Ighd
GO:0050776	Ighg1
GO:0050776	Ighg2a
GO:0050776	Ighg2b
GO:0050776	Ighm
GO:0050776	Igtp
GO:0050776	Il12b
GO:0050776	Il12rb1
GO:0050776	Il15
GO:0050776	Il1rl1
GO:0050776	Il20rb
GO:0050776	Il23a
GO:0050776	Il23r
GO:0050776	Il27ra
GO:0050776	Il33
GO:0050776	Il4
GO:0050776	Il4i1
GO:0050776	Il4i1b
GO:0050776	Inpp5d
GO:0050776	Inppl1
GO:0050776	Irak2
GO:0050776	Irak3
GO:0050776	Irf1
GO:0050776	Irf3
GO:0050776	Irf7
GO:0050776	Irgm1
GO:0050776	Irgm2
GO:0050776	Jak2
GO:0050776	Krt1
GO:0050776	Lag3
GO:0050776	Lat2
GO:0050776	Lgals9
GO:0050776	Lilrb4a
GO:0050776	Lilrb4b
GO:0050776	Lrp8
GO:0050776	Lrrc19
GO:0050776	Lrrfip2
GO:0050776	Lta
GO:0050776	Ly96
GO:0050776	Lyar
GO:0050776	Lyn
GO:0050776	Mapkapk2
GO:0050776	Mapkapk3
GO:0050776	Masp1
GO:0050776	Masp2
GO:0050776	Matr3
GO:0050776	Mavs
GO:0050776	Mbl1
GO:0050776	Mbl2
GO:0050776	Med1
GO:0050776	Mif
GO:0050776	Mir301
GO:0050776	Mndal
GO:0050776	Mul1
GO:0050776	Myd88
GO:0050776	Myo1f
GO:0050776	N4bp1
GO:0050776	Ndfip1
GO:0050776	Nectin2
GO:0050776	Nfe2l2
GO:0050776	Nfkbiz
GO:0050776	Nlrc3
GO:0050776	Nlrc4
GO:0050776	Nlrc5
GO:0050776	Nlrp10
GO:0050776	Nlrp3
GO:0050776	Nlrp6
GO:0050776	Nlrx1
GO:0050776	Nmi
GO:0050776	Nod2
GO:0050776	Nono
GO:0050776	Olfm4
GO:0050776	Otop1
GO:0050776	Otud5
GO:0050776	Parp1
GO:0050776	Parp14
GO:0050776	Parp9
GO:0050776	Pdcd1
GO:0050776	Pglyrp1
GO:0050776	Pglyrp2
GO:0050776	Pglyrp3
GO:0050776	Pglyrp4
GO:0050776	Phf11a
GO:0050776	Pianp
GO:0050776	Pla2g4a
GO:0050776	Pla2g5
GO:0050776	Plcg2
GO:0050776	Plscr1
GO:0050776	Plscr2
GO:0050776	Polr3b
GO:0050776	Polr3c
GO:0050776	Polr3d
GO:0050776	Polr3f
GO:0050776	Polr3g
GO:0050776	Pparg
GO:0050776	Pqbp1
GO:0050776	Prkce
GO:0050776	Prkcq
GO:0050776	Prkdc
GO:0050776	Pspc1
GO:0050776	Ptgs2os
GO:0050776	Ptpn2
GO:0050776	Ptpn6
GO:0050776	Ptprc
GO:0050776	Ptprd
GO:0050776	Pycard
GO:0050776	Rab11fip2
GO:0050776	Raet1b
GO:0050776	Reg3g
GO:0050776	Rgcc
GO:0050776	Riok3
GO:0050776	Ripk2
GO:0050776	Ripk3
GO:0050776	Rnf135
GO:0050776	Rps6ka3
GO:0050776	Rsad2
GO:0050776	Sac3d1
GO:0050776	Samhd1
GO:0050776	Samsn1
GO:0050776	Sash3
GO:0050776	Serpinb1a
GO:0050776	Serping1
GO:0050776	Sfpq
GO:0050776	Sh2b2
GO:0050776	Sh2d1a
GO:0050776	Sh2d1b1
GO:0050776	Siglecg
GO:0050776	Sin3a
GO:0050776	Sirt1
GO:0050776	Skap1
GO:0050776	Slc11a1
GO:0050776	Slc15a4
GO:0050776	Smad3
GO:0050776	Smad7
GO:0050776	Smcr8
GO:0050776	Smpdl3b
GO:0050776	Socs1
GO:0050776	Sphk2
GO:0050776	Spi1
GO:0050776	Spn
GO:0050776	Spns2
GO:0050776	Sppl2a
GO:0050776	Sppl2b
GO:0050776	Srebf1
GO:0050776	Stat6
GO:0050776	Sting1
GO:0050776	Syk
GO:0050776	Tasl
GO:0050776	Tbk1
GO:0050776	Tbx21
GO:0050776	Tgfb1
GO:0050776	Tgfb2
GO:0050776	Ticam1
GO:0050776	Ticam2
GO:0050776	Tirap
GO:0050776	Tkfc
GO:0050776	Tlr1
GO:0050776	Tlr11
GO:0050776	Tlr12
GO:0050776	Tlr13
GO:0050776	Tlr2
GO:0050776	Tlr3
GO:0050776	Tlr4
GO:0050776	Tlr5
GO:0050776	Tlr6
GO:0050776	Tlr7
GO:0050776	Tlr8
GO:0050776	Tlr9
GO:0050776	Tnf
GO:0050776	Tnfaip3
GO:0050776	Tnfrsf13c
GO:0050776	Tnfrsf14
GO:0050776	Tnfsf13
GO:0050776	Tnfsf13b
GO:0050776	Tnfsf4
GO:0050776	Tnip1
GO:0050776	Tnip3
GO:0050776	Tomm70a
GO:0050776	Traf3
GO:0050776	Trafd1
GO:0050776	Trem2
GO:0050776	Trem3
GO:0050776	Trex1
GO:0050776	Trim12a
GO:0050776	Trim12c
GO:0050776	Trim21
GO:0050776	Trim27
GO:0050776	Trim30a
GO:0050776	Trim30b
GO:0050776	Trim30c
GO:0050776	Trim30d
GO:0050776	Trim5
GO:0050776	Trim62
GO:0050776	Txk
GO:0050776	Tyk2
GO:0050776	Tyro3
GO:0050776	Ulbp1
GO:0050776	Unc93b1
GO:0050776	Usp15
GO:0050776	Vsir
GO:0050776	Washc1
GO:0050776	Wdr41
GO:0050776	Xcl1
GO:0050776	Xrcc5
GO:0050776	Xrcc6
GO:0050776	Zbp1
GO:0050776	Zbtb1
GO:0050776	Zc3h12a
GO:0050776	Zcchc3
GO:0050776	Zdhhc18
GO:0050776	Zfp35
GO:0050776	Znfx1
GO:0050776	Zp3
GO:0050777	Acod1
GO:0050777	Ahr
GO:0050777	Alox15
GO:0050777	Arg1
GO:0050777	Arg2
GO:0050777	Atg12
GO:0050777	Atg5
GO:0050777	Banf1
GO:0050777	Bcl6
GO:0050777	C9orf72
GO:0050777	Cactin
GO:0050777	Ccr1
GO:0050777	Ccr2
GO:0050777	Cd160
GO:0050777	Cd300a
GO:0050777	Clec4g
GO:0050777	Col3a1
GO:0050777	Ctla4
GO:0050777	Dhx58
GO:0050777	Dnaja3
GO:0050777	Drd2
GO:0050777	Dusp22
GO:0050777	Enpp3
GO:0050777	Fam3a
GO:0050777	Fcgr2b
GO:0050777	Fcrlb
GO:0050777	Fer
GO:0050777	Foxj1
GO:0050777	Foxp3
GO:0050777	Grn
GO:0050777	Havcr2
GO:0050777	Ifi203
GO:0050777	Ifi204
GO:0050777	Ifi205
GO:0050777	Ifi206
GO:0050777	Ifi207
GO:0050777	Ifi208
GO:0050777	Ifi209
GO:0050777	Ifi211
GO:0050777	Ifi213
GO:0050777	Ifi214
GO:0050777	Il1rl1
GO:0050777	Il27ra
GO:0050777	Il33
GO:0050777	Il4i1
GO:0050777	Il4i1b
GO:0050777	Inpp5d
GO:0050777	Irak3
GO:0050777	Lilrb4a
GO:0050777	Lyar
GO:0050777	Mndal
GO:0050777	Mul1
GO:0050777	Ndfip1
GO:0050777	Nlrc3
GO:0050777	Nlrp6
GO:0050777	Nlrx1
GO:0050777	Nmi
GO:0050777	Nod2
GO:0050777	Olfm4
GO:0050777	Otop1
GO:0050777	Parp1
GO:0050777	Parp14
GO:0050777	Pdcd1
GO:0050777	Pglyrp1
GO:0050777	Pglyrp2
GO:0050777	Pglyrp3
GO:0050777	Pglyrp4
GO:0050777	Pparg
GO:0050777	Ptpn2
GO:0050777	Ptpn6
GO:0050777	Samsn1
GO:0050777	Smad7
GO:0050777	Smcr8
GO:0050777	Smpdl3b
GO:0050777	Stat6
GO:0050777	Tgfb1
GO:0050777	Tgfb2
GO:0050777	Tnfaip3
GO:0050777	Tnfrsf14
GO:0050777	Trafd1
GO:0050777	Trex1
GO:0050777	Trim21
GO:0050777	Trim27
GO:0050777	Tyro3
GO:0050777	Usp15
GO:0050777	Wdr41
GO:0050777	Zdhhc18
GO:0050777	Zfp35
GO:0050778	Adam8
GO:0050778	Aim2
GO:0050778	Akirin2
GO:0050778	Arid5a
GO:0050778	Bag6
GO:0050778	C1qa
GO:0050778	C1qb
GO:0050778	C1qbp
GO:0050778	C1qc
GO:0050778	C1ra
GO:0050778	C1rb
GO:0050778	C1rl
GO:0050778	C1s1
GO:0050778	C1s2
GO:0050778	C2
GO:0050778	C3
GO:0050778	C3ar1
GO:0050778	C4a
GO:0050778	C4b
GO:0050778	C4bp
GO:0050778	C5ar1
GO:0050778	C5ar2
GO:0050778	C6
GO:0050778	C7
GO:0050778	C8a
GO:0050778	C8b
GO:0050778	C8g
GO:0050778	C9
GO:0050778	Card9
GO:0050778	Casp6
GO:0050778	Ccr2
GO:0050778	Ccr7
GO:0050778	Cd160
GO:0050778	Cd226
GO:0050778	Cd24a
GO:0050778	Cd4
GO:0050778	Cd40lg
GO:0050778	Cd44
GO:0050778	Cd55
GO:0050778	Cd55b
GO:0050778	Cd74
GO:0050778	Cd81
GO:0050778	Cfb
GO:0050778	Cfd
GO:0050778	Cfh
GO:0050778	Cfhr1
GO:0050778	Cfhr2
GO:0050778	Cfhr4
GO:0050778	Cfi
GO:0050778	Cfp
GO:0050778	Cgas
GO:0050778	Clcf1
GO:0050778	Clec4n
GO:0050778	Cmklr1
GO:0050778	Colec10
GO:0050778	Colec11
GO:0050778	Cr1l
GO:0050778	Cr2
GO:0050778	Crp
GO:0050778	Ctsg
GO:0050778	Dhx9
GO:0050778	Dpp4
GO:0050778	Eif2ak4
GO:0050778	Elane
GO:0050778	Ereg
GO:0050778	Fadd
GO:0050778	Fbxo38
GO:0050778	Fcer1g
GO:0050778	Fcer2a
GO:0050778	Fcnb
GO:0050778	Fpr1
GO:0050778	Fpr2
GO:0050778	Fpr3
GO:0050778	Fpr-rs3
GO:0050778	Fpr-rs4
GO:0050778	Fpr-rs6
GO:0050778	Fpr-rs7
GO:0050778	Gbp5
GO:0050778	Gimap3
GO:0050778	Gimap5
GO:0050778	Gpld1
GO:0050778	Gpr31b
GO:0050778	Gpr33
GO:0050778	Gsdme
GO:0050778	H2-Ab1
GO:0050778	H2-DMa
GO:0050778	H2-Ea
GO:0050778	H60a
GO:0050778	Havcr2
GO:0050778	Hc
GO:0050778	Hexim1
GO:0050778	Hmgb1
GO:0050778	Hmgb2
GO:0050778	Hpx
GO:0050778	Hrg
GO:0050778	Hsp90aa1
GO:0050778	Hspd1
GO:0050778	Ido1
GO:0050778	Ifi202a
GO:0050778	Ifi203
GO:0050778	Ifi204
GO:0050778	Ifi205
GO:0050778	Ifi206
GO:0050778	Ifi207
GO:0050778	Ifi208
GO:0050778	Ifi209
GO:0050778	Ifi211
GO:0050778	Ifi213
GO:0050778	Ifi214
GO:0050778	Ifi35
GO:0050778	Ifng
GO:0050778	Ifnl2
GO:0050778	Ifnl3
GO:0050778	Igh-7
GO:0050778	Igh-8
GO:0050778	Ighg1
GO:0050778	Ighg2a
GO:0050778	Ighg2b
GO:0050778	Ighm
GO:0050778	Igtp
GO:0050778	Il12b
GO:0050778	Il12rb1
GO:0050778	Il15
GO:0050778	Il23a
GO:0050778	Il23r
GO:0050778	Il27ra
GO:0050778	Il33
GO:0050778	Irgm1
GO:0050778	Irgm2
GO:0050778	Jak2
GO:0050778	Krt1
GO:0050778	Lgals9
GO:0050778	Lta
GO:0050778	Lyn
GO:0050778	Masp1
GO:0050778	Masp2
GO:0050778	Matr3
GO:0050778	Mavs
GO:0050778	Mbl1
GO:0050778	Mbl2
GO:0050778	Med1
GO:0050778	Mif
GO:0050778	Mir301
GO:0050778	Mndal
GO:0050778	Nectin2
GO:0050778	Nlrc4
GO:0050778	Nlrc5
GO:0050778	Nlrp10
GO:0050778	Nlrp3
GO:0050778	Nmi
GO:0050778	Nod2
GO:0050778	Nono
GO:0050778	Parp9
GO:0050778	Pla2g4a
GO:0050778	Pla2g5
GO:0050778	Plscr1
GO:0050778	Plscr2
GO:0050778	Polr3b
GO:0050778	Polr3c
GO:0050778	Polr3d
GO:0050778	Polr3f
GO:0050778	Polr3g
GO:0050778	Pqbp1
GO:0050778	Prkcq
GO:0050778	Prkdc
GO:0050778	Pspc1
GO:0050778	Ptprc
GO:0050778	Pycard
GO:0050778	Raet1b
GO:0050778	Rgcc
GO:0050778	Riok3
GO:0050778	Ripk2
GO:0050778	Rsad2
GO:0050778	Sash3
GO:0050778	Serping1
GO:0050778	Sfpq
GO:0050778	Sh2d1b1
GO:0050778	Sin3a
GO:0050778	Sirt1
GO:0050778	Skap1
GO:0050778	Slc11a1
GO:0050778	Slc15a4
GO:0050778	Sphk2
GO:0050778	Spi1
GO:0050778	Srebf1
GO:0050778	Sting1
GO:0050778	Tasl
GO:0050778	Tbk1
GO:0050778	Tirap
GO:0050778	Tlr4
GO:0050778	Tlr8
GO:0050778	Tlr9
GO:0050778	Tnf
GO:0050778	Tnfsf4
GO:0050778	Tomm70a
GO:0050778	Trem3
GO:0050778	Trex1
GO:0050778	Trim12a
GO:0050778	Trim12c
GO:0050778	Trim30a
GO:0050778	Trim30b
GO:0050778	Trim30c
GO:0050778	Trim30d
GO:0050778	Trim5
GO:0050778	Trim62
GO:0050778	Txk
GO:0050778	Tyk2
GO:0050778	Ulbp1
GO:0050778	Xcl1
GO:0050778	Xrcc5
GO:0050778	Xrcc6
GO:0050778	Zbp1
GO:0050778	Zbtb1
GO:0050778	Zc3h12a
GO:0050778	Zcchc3
GO:0050778	Znfx1
GO:0050778	Zp3
GO:0050798	Abl1
GO:0050798	Ager
GO:0050798	Arg1
GO:0050798	Btn1a1
GO:0050798	Btn2a2
GO:0050798	Casp3
GO:0050798	Cd24a
GO:0050798	Cd274
GO:0050798	Cd86
GO:0050798	Crtam
GO:0050798	Ephb6
GO:0050798	Epo
GO:0050798	Fadd
GO:0050798	Fyn
GO:0050798	Gpam
GO:0050798	Hmgb1
GO:0050798	Icosl
GO:0050798	Ido1
GO:0050798	Igf1
GO:0050798	Igf2
GO:0050798	Igfbp2
GO:0050798	Il12b
GO:0050798	Il12rb1
GO:0050798	Il18
GO:0050798	Il2
GO:0050798	Il23a
GO:0050798	Il2ra
GO:0050798	Il4
GO:0050798	Itgad
GO:0050798	Itgal
GO:0050798	Itgam
GO:0050798	Itgax
GO:0050798	Itgb2
GO:0050798	Jak3
GO:0050798	Laptm5
GO:0050798	Lilrb4a
GO:0050798	Lilrb4b
GO:0050798	Lrrc32
GO:0050798	Pdcd1lg2
GO:0050798	Ppp3ca
GO:0050798	Prkar1a
GO:0050798	Prnp
GO:0050798	Pycard
GO:0050798	Rc3h1
GO:0050798	Ripk3
GO:0050798	Rps3
GO:0050798	Satb1
GO:0050798	Scrib
GO:0050798	Slamf1
GO:0050798	Stat5a
GO:0050798	Stat5b
GO:0050798	Tnfsf4
GO:0050798	Tnfsf9
GO:0050851	Abl1
GO:0050851	Ada
GO:0050851	Bax
GO:0050851	Bcar1
GO:0050851	Bcl10
GO:0050851	Bcl2
GO:0050851	Bcl2a1d
GO:0050851	Blk
GO:0050851	Blnk
GO:0050851	Bmx
GO:0050851	Braf
GO:0050851	Btk
GO:0050851	Btn1a1
GO:0050851	Btn2a2
GO:0050851	Btnl1
GO:0050851	Btnl10
GO:0050851	Btnl12
GO:0050851	Btnl2
GO:0050851	Btnl4
GO:0050851	Btnl6
GO:0050851	Btnl9
GO:0050851	Cacnb3
GO:0050851	Cacnb4
GO:0050851	Card11
GO:0050851	Carmil2
GO:0050851	Cblb
GO:0050851	Ccr7
GO:0050851	Cd160
GO:0050851	Cd19
GO:0050851	Cd22
GO:0050851	Cd226
GO:0050851	Cd247
GO:0050851	Cd276
GO:0050851	Cd28
GO:0050851	Cd300a
GO:0050851	Cd38
GO:0050851	Cd3e
GO:0050851	Cd79a
GO:0050851	Cd79b
GO:0050851	Cd81
GO:0050851	Cd8a
GO:0050851	Clec2i
GO:0050851	Cmtm3
GO:0050851	Crkl
GO:0050851	Ctla4
GO:0050851	Cyld
GO:0050851	Dennd1b
GO:0050851	Dgkz
GO:0050851	Dusp22
GO:0050851	Dusp3
GO:0050851	Eif2b1
GO:0050851	Eif2b2
GO:0050851	Eif2b3
GO:0050851	Eif2b4
GO:0050851	Eif2b5
GO:0050851	Elf1
GO:0050851	Ermap
GO:0050851	Ezr
GO:0050851	Fcho1
GO:0050851	Fcrl5
GO:0050851	Foxp1
GO:0050851	Foxp3
GO:0050851	Fyb
GO:0050851	Fyb2
GO:0050851	Fyn
GO:0050851	Gata3
GO:0050851	Gcsam
GO:0050851	Gps2
GO:0050851	Grb2
GO:0050851	Hras
GO:0050851	Icosl
GO:0050851	Ifng
GO:0050851	Ighm
GO:0050851	Ikbkg
GO:0050851	Itk
GO:0050851	Kcnn4
GO:0050851	Khdrbs1
GO:0050851	Klhl6
GO:0050851	Laptm5
GO:0050851	Lat2
GO:0050851	Lax1
GO:0050851	Lck
GO:0050851	Lcp2
GO:0050851	Lgals3
GO:0050851	Lilrb4a
GO:0050851	Lilrb4b
GO:0050851	Lime1
GO:0050851	Lpxn
GO:0050851	Lyn
GO:0050851	Malt1
GO:0050851	Mapk1
GO:0050851	Mef2c
GO:0050851	Mog
GO:0050851	Ms4a1
GO:0050851	Nckap1l
GO:0050851	Nectin2
GO:0050851	Nfam1
GO:0050851	Nfatc2
GO:0050851	Nfkb1
GO:0050851	Nfkbia
GO:0050851	Nfkbid
GO:0050851	Nfkbiz
GO:0050851	Nras
GO:0050851	Pawr
GO:0050851	Pde4b
GO:0050851	Pde4d
GO:0050851	Phpt1
GO:0050851	Plcg1
GO:0050851	Plcg2
GO:0050851	Plcl2
GO:0050851	Plekha1
GO:0050851	Pram1
GO:0050851	Prkcb
GO:0050851	Prkch
GO:0050851	Prkd2
GO:0050851	Prnp
GO:0050851	Psen1
GO:0050851	Psen2
GO:0050851	Ptpn2
GO:0050851	Ptpn22
GO:0050851	Ptpn6
GO:0050851	Ptprc
GO:0050851	Ptprj
GO:0050851	Pvrig
GO:0050851	Rab29
GO:0050851	Rbck1
GO:0050851	Rc3h1
GO:0050851	Rc3h2
GO:0050851	Rela
GO:0050851	Rftn1
GO:0050851	Ripk2
GO:0050851	Rnf31
GO:0050851	Rps3
GO:0050851	Sh2b2
GO:0050851	Sh2d1a
GO:0050851	Shb
GO:0050851	Skap1
GO:0050851	Skint1
GO:0050851	Skint10
GO:0050851	Skint11
GO:0050851	Skint2
GO:0050851	Skint3
GO:0050851	Skint4
GO:0050851	Skint5
GO:0050851	Skint6
GO:0050851	Skint7
GO:0050851	Skint8
GO:0050851	Skint9
GO:0050851	Sla2
GO:0050851	Slc39a10
GO:0050851	Sos1
GO:0050851	Sppl3
GO:0050851	Stap1
GO:0050851	Stk11
GO:0050851	Stoml2
GO:0050851	Syk
GO:0050851	Tcrb
GO:0050851	Tec
GO:0050851	Tespa1
GO:0050851	Themis
GO:0050851	Themis2
GO:0050851	Themis3
GO:0050851	Thy1
GO:0050851	Tnfrsf21
GO:0050851	Traf6
GO:0050851	Trat1
GO:0050851	Txk
GO:0050851	Ubash3a
GO:0050851	Ube2n
GO:0050851	Usp12
GO:0050851	Usp46
GO:0050851	Usp9x
GO:0050851	Vav3
GO:0050851	Vtcn1
GO:0050851	Wnk1
GO:0050851	Zap70
GO:0050851	Zc3h12a
GO:0050851	Zfp683
GO:0050852	Abl1
GO:0050852	Ada
GO:0050852	Bcl10
GO:0050852	Bcl2a1d
GO:0050852	Braf
GO:0050852	Btk
GO:0050852	Btn1a1
GO:0050852	Btn2a2
GO:0050852	Btnl1
GO:0050852	Btnl10
GO:0050852	Btnl12
GO:0050852	Btnl2
GO:0050852	Btnl4
GO:0050852	Btnl6
GO:0050852	Btnl9
GO:0050852	Cacnb3
GO:0050852	Cacnb4
GO:0050852	Card11
GO:0050852	Carmil2
GO:0050852	Cblb
GO:0050852	Ccr7
GO:0050852	Cd160
GO:0050852	Cd226
GO:0050852	Cd247
GO:0050852	Cd276
GO:0050852	Cd28
GO:0050852	Cd300a
GO:0050852	Cd3e
GO:0050852	Cd81
GO:0050852	Cd8a
GO:0050852	Clec2i
GO:0050852	Crkl
GO:0050852	Ctla4
GO:0050852	Cyld
GO:0050852	Dennd1b
GO:0050852	Dgkz
GO:0050852	Dusp22
GO:0050852	Dusp3
GO:0050852	Eif2b1
GO:0050852	Eif2b2
GO:0050852	Eif2b3
GO:0050852	Eif2b4
GO:0050852	Eif2b5
GO:0050852	Elf1
GO:0050852	Ermap
GO:0050852	Ezr
GO:0050852	Fcho1
GO:0050852	Foxp3
GO:0050852	Fyb
GO:0050852	Fyb2
GO:0050852	Fyn
GO:0050852	Gata3
GO:0050852	Hras
GO:0050852	Icosl
GO:0050852	Ifng
GO:0050852	Ikbkg
GO:0050852	Itk
GO:0050852	Kcnn4
GO:0050852	Khdrbs1
GO:0050852	Laptm5
GO:0050852	Lck
GO:0050852	Lcp2
GO:0050852	Lgals3
GO:0050852	Lilrb4a
GO:0050852	Lilrb4b
GO:0050852	Lime1
GO:0050852	Malt1
GO:0050852	Mapk1
GO:0050852	Mog
GO:0050852	Nectin2
GO:0050852	Nfkbid
GO:0050852	Nfkbiz
GO:0050852	Nras
GO:0050852	Pawr
GO:0050852	Pde4b
GO:0050852	Pde4d
GO:0050852	Phpt1
GO:0050852	Plcg1
GO:0050852	Plcg2
GO:0050852	Pram1
GO:0050852	Prkd2
GO:0050852	Prnp
GO:0050852	Psen1
GO:0050852	Psen2
GO:0050852	Ptpn2
GO:0050852	Ptpn22
GO:0050852	Ptpn6
GO:0050852	Ptprc
GO:0050852	Ptprj
GO:0050852	Pvrig
GO:0050852	Rab29
GO:0050852	Rbck1
GO:0050852	Rc3h1
GO:0050852	Rc3h2
GO:0050852	Rela
GO:0050852	Rftn1
GO:0050852	Ripk2
GO:0050852	Rnf31
GO:0050852	Rps3
GO:0050852	Sh2d1a
GO:0050852	Shb
GO:0050852	Skap1
GO:0050852	Skint1
GO:0050852	Skint10
GO:0050852	Skint11
GO:0050852	Skint2
GO:0050852	Skint3
GO:0050852	Skint4
GO:0050852	Skint5
GO:0050852	Skint6
GO:0050852	Skint7
GO:0050852	Skint8
GO:0050852	Skint9
GO:0050852	Sla2
GO:0050852	Sppl3
GO:0050852	Stk11
GO:0050852	Stoml2
GO:0050852	Tcrb
GO:0050852	Tec
GO:0050852	Tespa1
GO:0050852	Themis
GO:0050852	Themis2
GO:0050852	Themis3
GO:0050852	Thy1
GO:0050852	Tnfrsf21
GO:0050852	Traf6
GO:0050852	Trat1
GO:0050852	Txk
GO:0050852	Ubash3a
GO:0050852	Ube2n
GO:0050852	Usp12
GO:0050852	Usp46
GO:0050852	Usp9x
GO:0050852	Vtcn1
GO:0050852	Wnk1
GO:0050852	Zap70
GO:0050852	Zc3h12a
GO:0050852	Zfp683
GO:0050853	Abl1
GO:0050853	Bax
GO:0050853	Bcar1
GO:0050853	Bcl2
GO:0050853	Blk
GO:0050853	Blnk
GO:0050853	Bmx
GO:0050853	Btk
GO:0050853	Cd19
GO:0050853	Cd22
GO:0050853	Cd300a
GO:0050853	Cd38
GO:0050853	Cd79a
GO:0050853	Cd79b
GO:0050853	Cd81
GO:0050853	Cmtm3
GO:0050853	Ctla4
GO:0050853	Fcrl5
GO:0050853	Foxp1
GO:0050853	Gcsam
GO:0050853	Gps2
GO:0050853	Grb2
GO:0050853	Ighm
GO:0050853	Itk
GO:0050853	Klhl6
GO:0050853	Lat2
GO:0050853	Lck
GO:0050853	Lime1
GO:0050853	Lpxn
GO:0050853	Lyn
GO:0050853	Mapk1
GO:0050853	Mef2c
GO:0050853	Ms4a1
GO:0050853	Nckap1l
GO:0050853	Nfam1
GO:0050853	Nfatc2
GO:0050853	Nfkb1
GO:0050853	Nfkbia
GO:0050853	Nfkbiz
GO:0050853	Plcg2
GO:0050853	Plcl2
GO:0050853	Plekha1
